plot,date,plot.id,tree.id,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,prt.deep.char,killed.by,canopy.str,cone.op.cl,cone.ct,snag.cwd,decay,fall prior to fire,prefire.cwd,time.fall,stand.pre.mpb,stand.post.mpb,stand.post.fire,length,full.length,collected as CWD,basalarea,deletebcDECAY,missing data,doublelist,deleteb/c multiple pieces related to single stems,,
52,08/07/2016,TL0807M2,SW2,D,O,NB,13.5,9,100,3,100,OPF,none,none,0,cwd,2,DURING,Y,prefire,Y,Y,N,NA,,X,,,,$,,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,10.5,,,,0,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,11,,X,,,,,*,,
4,07/02/2016,CEC0702M1,cwd,D,O,,8.0,,,,95,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,3+,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,Y,,16.0,,,,3,MPB,,,,cwd,1,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,N,,8.5,,,,65,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,2,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,NC,,9.0,,,,100,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,3,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,NC,,2.5,,,,100,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,3+,,X,,,,,,,
10,07/05/2016,CEC0705H4,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,3+,,X,,,,,,,
10,07/05/2016,CEC0705H4,cwd,D,N,,9.0,,,,10,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,9+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,Y,,14.0,,,,2,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,3+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,N,,8.5,,,,0,,,,,cwd,1,N,N,postfire,Y,Y,N,4+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,O,,9.5,,,,2,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,.5+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,O,,10.5,,,,1,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,1.5+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,O,,13.5,,,,0,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,Y,,18.0,,,,7,MPB,,,,cwd,1,N,N,postfire,Y,Y,N,5+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,Y,,16.5,,,,5,MPB,,,,cwd,1,N,N,postfire,Y,Y,N,7+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,Y,,14.5,,,,3,MPB,,,,cwd,1,N,N,postfire,Y,Y,N,.5+,,X,,,,,,,
14,07/06/2016,CEC0706L3,cwd,D,Y,,22.5,,,,20,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,10+,,X,,,,,,,
14,07/06/2016,CEC0706L3,cwd,D,Y,,22.5,,,,15,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,5+,,X,,,,,,,
14,07/06/2016,CEC0706L3,cwd,D,Y,,25.5,,,,15,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,1+,,X,,,,,,,
15,07/07/2016,EF0707M1,NE1,D,Y,Y,14.5,6,45,2,30,MPB,none,none,0,cwd,1,N,N,postfire,Y,Y,N,8+,,X,Y,,,$,,,
15,07/07/2016,EF0707M1,NW1,D,Y,Y,13.0,6,20,2,10,MPB,none,none,0,cwd,2,N,N,postfire,Y,Y,N,6+,,X,Y,,,$,,,
15,07/07/2016,EF0707M1,SE3,D,Y,Y,24.5,18.5,65,3,25,MPB,none,none,0,cwd,1,N,N,postfire,Y,Y,N,18.5,,X,Y,,,$,,,
16,07/07/2016,EF0707H2,cwd,D,NA,,12.0,,,,95,,,,,cwd,NA,N,N,postfire,Y,Y,N,8,,X,,#,!,,,,
17,07/07/2016,EF0707H1,cwd,D,Y,,13.0,,,,60,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,5+,,X,,,,,,,
17,07/07/2016,EF0707H1,cwd,D,NC,,8.5,,,,90,OPF,,,,cwd,2,N,N,postfire,,N,N,3,,X,,,,,,,
20,07/10/2016,EF0710M1,SW1,D,Y,,21.5,,,,35,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,NA,,X,Y,,,$,,,
24,07/11/2016,EF0711L2,cwd,D,Y,,16.0,,,,3,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,1+,,X,,,,,,,
25,07/12/2016,EF0712H1,NE2,D,N,N,13.0,13,90,3,90,OPF,none,none,0,cwd,1,N,N,postfire,Y,Y,N,0.5+,,X,,,,$,,,
25,07/12/2016,EF0712H1,cwd,D,O,,13.5,,,,0,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,9+,,X,,,,,,,
27,07/13/2016,EF0713M1,NE1,D,Y,Y,21.0,18,65,3,65,MPB,partial,none,0,cwd,1,N,N,postfire,Y,Y,N,4+,,X,,,,$,,,
27,07/13/2016,EF0713M1,NE2,D,O,Y,17.0,2,8,2,8,OPF,partial,none,0,cwd,1,N,N,postfire,Y,Y,N,4+,,X,,,,$,,,
27,07/13/2016,EF0713M1,NE3,D,Y,Y,16.0,5.5,10,2,5,MPB,partial,none,9,cwd,2,N,N,postfire,Y,Y,N,.5+,,X,,,,$,,,
27,07/13/2016,EF0713M1,NW2,D,Y,Y,20.5,12,50,2,50,MPB,partial,open,2,cwd,2,N,N,postfire,Y,Y,N,9+,,X,,,,$,,,
27,07/13/2016,EF0713M1,SE2,D,Y,Y,19.0,2.5,10,2,10,MPB,partial,none,35,cwd,1,N,N,postfire,Y,Y,N,6+,,X,,,,$,,,
27,07/13/2016,EF0713M1,SE4,D,Y,Y,18.0,2,3,2,3,MPB,none,none,0,cwd,1,N,N,postfire,Y,Y,N,4+,,X,,,,$,,,
27,07/13/2016,EF0713M1,cwd,D,Y,,16.0,,,,50,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,6+,,X,,,,$,,,
27,07/13/2016,EF0713M1,cwd,D,N,,11.0,,,,80,FIRE,,,,cwd,2,N,N,postfire,Y,Y,N,4,,X,,,,,,,
27,07/13/2016,EF0713M1,cwd,D,O,,10.5,,,,70,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,2,,X,,,,,,,
27,07/13/2016,EF0713M1,NW4,D,O,,8.5,,,,20,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
29,07/19/2016,BA0719M1,cwd,D,O,,8.5,,,,2,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,6,,X,,,,,,,
29,07/19/2016,BA0719M1,cwd,D,Y,,14.5,,,,5,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,6+,,X,,,,,,,
30,07/19/2016,BA0719M2,cwd,D,Y,,14.5,,,,60,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,8+,,X,,,,,,,
30,07/19/2016,BA0719M2,cwd,D,Y,,15.5,,,,60,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,5+,,X,,,,,,,
30,07/19/2016,BA0719M2,cwd,D,O,,13.0,,,,50,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,2.5+,,X,,,,,,,
30,07/19/2016,BA0719M2,cwd,D,Y,,16.0,,,,45,MPB,,,,cwd,1,N,N,postfire,Y,Y,N,5.5+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,O,,9.0,,,,15,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,O,,11.0,,,,10,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,O,,11.5,,,,5,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,3+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,N,,15.0,,,,0,,,,,cwd,1,N,N,postfire,Y,Y,N,4+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,O,,12.0,,,,5,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,1.5+,,X,,,,,,,
32,07/20/2016,BA0720L1,cwd,D,O,,21.0,,,,20,OPF,,,,cwd,1,N,N,postfire,Y,Y,N,8.5+,,X,,,,,,,
37,07/21/2016,BA0721L1,cwd,D,Y,,17.0,,,,50,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
37,07/21/2016,BA0721L1,cwd,D,Y,,15.5,,,,5,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
37,07/21/2016,BA0721L1,cwd,D,Y,,15.5,,,,5,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
38,07/21/2016,BA0721H2,cwd,D,Y,,17.5,,,,90,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,,,,
39,07/22/2016,BA0722L1,cwd,D,O,,7.5,,,,0,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,5.5+,,X,,,,,,,
40,07/22/2016,BA0722H1,cwd,D,NC,,14.5,,,,100,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,7+,,X,,,,,,,
41,07/22/2016,BA0722H2,NE2,D,O,N,25.0,10,75,3,55,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,2.5+,,X,,,,$,,,
41,07/22/2016,BA0722H2,NE3,D,O,NB,12.0,6,85,3,85,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,.5+,,X,,,,$,,,
41,07/22/2016,BA0722H2,NW3,D,O,Y,18.0,5,50,2,70,OPF,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,NA,,X,,,,$,,,
41,07/22/2016,BA0722H2,SE2,D,Y,Y,17.5,9,40,2,30,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,9+,,X,,,,$,,,
41,07/22/2016,BA0722H2,SW1,D,Y,Y,17.5,10,85,4,85,MPB,partial,open,10,cwd,2,N,N,postfire,Y,Y,N,NA,,X,,,,$,,,
42,07/28/2016,BA0728L1,cwd,D,N,,14.5,,,,0,,,,,cwd,2,N,N,postfire,Y,Y,N,4+,,X,,,,,,,
43,07/29/2016,BA0729L1,cwd,D,Y,,15.0,,,,4,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,3+,12,X,,,,,,,
43,07/29/2016,BA0729L1,cwd,D,Y,,16.0,,,,0,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,1+,16,X,,,,,,,
44,07/30/2016,BA0730L1,SE3,D,Y,Y,17.5,0.5,3,2,2,MPB,partial,both,20,cwd,1,N,N,postfire,Y,Y,N,6.5+,,X,,,,$,,,
45,07/30/2016,BA0730M1,NE1,D,Y,Y,17.0,8,60,2,35,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,12,,X,,,,$,,,
45,07/30/2016,BA0730M1,NW1,D,Y,Y,18.5,5,35,2,20,MPB,partial,partial,9,cwd,2,N,N,postfire,Y,Y,N,16,,X,,,,$,,,
45,07/30/2016,BA0730M1,SW1,D,Y,Y,14.0,2,10,2,15,MPB,partial,partial,3,cwd,2,N,N,postfire,Y,Y,N,13,,X,,,,$,,,
45,07/30/2016,BA0730M1,SW2,D,Y,Y,13.5,10,50,2,10,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,12,,X,,,,$,,,
45,07/30/2016,BA0730M1,SW3,D,Y,Y,24.5,11,40,2,30,MPB,partial,open,10,cwd,2,N,N,postfire,Y,Y,N,16,,X,,,,$,,,
47,07/30/2016,BA0730L3,NE3,D,Y,Y,12.0,0.5,5,2,2,MPB,partial,partial,28,cwd,2,N,N,postfire,Y,Y,N,11,,X,,,,$,,,
47,07/30/2016,BA0730L3,NE4,D,Y,Y,13.5,0.5,5,2,2,MPB,partial,partial,8,cwd,2,N,N,postfire,Y,Y,N,11,,X,,,,$,,,
48,07/31/2016,BA0731M1,NE2,D,Y,Y,18.0,2,10,2,7,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,2.5+,,X,,,,$,,,
48,07/31/2016,BA0731M1,NE3,D,O,NB,8.0,3,65,3,65,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,1.5+,,X,,,,$,,,
48,07/31/2016,BA0731M1,NW2,D,O,N,15.0,0.1,1,2,1,OPF,partial,open,3,cwd,2,N,N,postfire,Y,Y,N,9+,11,X,,,,$,,,
48,07/31/2016,BA0731M1,SE1,D,Y,Y,21.0,1,5,2,3,MPB,partial,closed,12,cwd,2,N,N,postfire,Y,Y,N,3.5+,,X,,,,$,,,
48,07/31/2016,BA0731M1,SW2,D,Y,Y,20.0,NA,60,3,60,MPB,none,none,0,cwd,2,N,N,postfire,Y,Y,N,10+,11,X,,,,$,,,
49,07/31/2016,BA0731L1,NEA,D,Y,Y,15.0,1.5,10,2,10,MPB,partial,partial,40,cwd,2,N,N,postfire,Y,Y,N,14,,X,,,,$,,,
49,07/31/2016,BA0731L1,NEB,D,Y,Y,19.0,0.5,5,2,5,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,14,,X,,,,$,,,
49,07/31/2016,BA0731L1,NW2,D,Y,Y,22.0,1,5,2,5,MPB,partial,open,8,cwd,2,N,N,postfire,Y,Y,N,10+,14,X,,,,$,,,
49,07/31/2016,BA0731L1,SW2,D,O,N,11.0,1.5,5,2,5,OPF,none,partial,2,cwd,2,N,N,postfire,Y,Y,N,10,,X,,,,$,,,
50,08/01/2016,BA0801M1,NE4,D,Y,Y,11.5,2.5,35,2,20,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,5.5+,,X,,,,$,,,
50,08/01/2016,BA0801M1,NE7,D,Y,Y,21.0,2,12,2,10,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,1.5+,,X,,,,$,,,
50,08/01/2016,BA0801M1,SEA,D,Y,Y,19.0,8,45,2,10,MPB,partial,open,3,cwd,2,N,N,postfire,Y,Y,N,,12,X,,,,$,,,
50,08/01/2016,BA0801M1,SEB,D,Y,Y,17.5,4,20,2,20,MPB,partial,closed,19,cwd,2,N,N,postfire,Y,Y,N,,12,X,,,,$,,,
50,08/01/2016,BA0801M1,SW7,D,Y,Y,11.0,4,15,2,10,MPB,full,partial,3,cwd,2,N,N,postfire,Y,Y,N,,11,X,,,,$,,,
51,08/03/2016,BA0803M1,NE1,D,Y,Y,24.5,2,35,2,35,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,1+,,X,,,,$,,,
51,08/03/2016,BA0803M1,NE2,D,Y,Y,23.0,3,20,2,20,MPB,partial,closed,11,cwd,2,N,N,postfire,Y,Y,N,0.5+,,X,,,,$,,,
51,08/03/2016,BA0803M1,NE4,D,Y,Y,23.5,2,10,2,10,MPB,none,none,0,cwd,2,N,N,postfire,Y,Y,N,2+,,X,,,,$,,,
51,08/03/2016,BA0803M1,NE5,D,Y,Y,18.5,3,30,2,30,MPB,none,closed,10,cwd,2,N,N,postfire,Y,Y,N,5+,,X,,,,$,,,
51,08/03/2016,BA0803M1,NEA,D,O,N,8.5,4,25,2,5,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,,9,X,,,,$,,,
51,08/03/2016,BA0803M1,NEB,D,Y,Y,13.0,4,25,2,10,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,,14,X,,,,$,,,
51,08/03/2016,BA0803M1,SE1,D,Y,Y,14.5,4,20,2,5,MPB,partial,open,0,cwd,2,N,N,postfire,Y,Y,N,,15,X,,,,$,,,
52,08/07/2016,TL0807M2,SW3,D,O,NB,11.5,9,90,3,90,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,NA,,X,,,,$,,,
54,08/08/2016,TL0808L1,NW1,D,Y,Y,17.5,3,15,2,10,MPB,partial,partial,3,cwd,2,N,N,postfire,Y,Y,N,,12,X,,,,$,,,
54,08/08/2016,TL0808L1,SE5,D,O,Y,12.0,0,0,1,0,OPF,partial,closed,6,cwd,2,N,N,postfire,Y,Y,N,10+,,X,,,,$,,,
54,08/08/2016,TL0808L1,SEA,D,Y,Y,17.5,3,10,2,7,MPB,partial,closed,32,cwd,2,N,N,postfire,Y,Y,N,,12,X,,,,$,,,
55,08/09/2016,TL0809L1,cwd,D,O,,18.5,,,,3,OPF,,,,cwd,2,N,N,postfire,Y,Y,N,2.5+,,X,,,,,,,
55,08/09/2016,TL0809L1,cwd,D,Y,,18.0,,,,4,MPB,,,,cwd,2,N,N,postfire,Y,Y,N,3.5+,,X,,,,,,,
58,08/10/2016,TL0810H1,SW3,D,N,N,11.5,12,50,2,,FIRE,partial,open,100,cwd,2,N,N,postfire,Y,Y,N,12,,X,,,,$,,,
58,08/10/2016,TL0810H1,SW6,D,NC,NB,9.5,NA,100,3,100,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,3,,X,,,,$,,,
58,08/10/2016,TL0810H1,SW1,D,N,N,10.0,10,100,2,,FIRE,partial,open,20,cwd,1,N,N,postfire,Y,Y,N,10,,X,,,,$,,,
58,08/10/2016,TL0810H1,SW2,D,N,N,9.0,10,100,2,,FIRE,partial,open,180,cwd,1,N,N,postfire,Y,Y,N,10,,X,,,,$,,,
59,08/10/2016,TL0810L1,NE3,D,Y,Y,17.5,1.5,10,2,10,MPB,partial,BOTH,145,cwd,2,N,N,postfire,Y,Y,N,7.5+,,X,,,,$,,,
59,08/10/2016,TL0810L1,NE5,D,Y,Y,15.0,2,15,2,10,MPB,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,0.5+,,X,,,,$,,,
59,08/10/2016,TL0810L1,SE5,D,O,N,14.0,1.5,7,2,7,OPF,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,4+,,X,,,,$,,,
59,08/10/2016,TL0810L1,SE7,D,Y,Y,14.0,1.5,10,2,10,MPB,partial,closed,2,cwd,2,N,N,postfire,Y,Y,N,0+,,X,,,,$,,,
59,08/10/2016,TL0810L1,SE8,D,O,Y,15.0,1,10,2,8,OPF,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,.5+,,X,,,,$,,,
59,08/10/2016,TL0810L1,SW6,D,Y,Y,13.0,NA,10,2,10,MPB,partial,open,10,cwd,2,N,N,postfire,Y,Y,N,,8,X,,,,$,,,
60,08/10/2016,TL0810M1,NW2,D,Y,NB,13.0,NA,85,3,85,MPB,partial,open,30,cwd,2,N,N,postfire,Y,Y,N,,10,X,,,,$,,,
60,08/10/2016,TL0810M1,SW6,D,O,N,10.0,NA,45,2,45,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,,7,X,,,,$,,,
62,08/11/2016,TL0811M1,NE7,D,NC,NB,11.5,5,100,3,100,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,2.5+,,X,,,,$,,,
62,08/11/2016,TL0811M1,NEA,D,NC,NB,10.0,NA,100,3,100,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,,6,X,,,,$,,,
62,08/11/2016,TL0811M1,SW5,D,N,N,10.0,6,50,1,0,FIRE,partial,none,0,cwd,2,N,N,postfire,Y,Y,N,,6,X,,,,$,,,
62,08/11/2016,TL0811M1,SW6,D,NC,NB,11.0,NA,100,3,100,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,,10,X,,,,$,,,
63,08/11/2016,TL0811H1,SE4,D,NC,NB,12.5,3.5,100,3,100,OPF,none,none,0,cwd,2,N,N,postfire,Y,Y,N,.5+,,X,,,,$,,,
54,08/08/2016,TL0808L1,SEB,D,Y,Y,20.5,0,0,1,0,MPB,partial,closed,100,cwd,2,UNK,Y,unk,,N,N,,12,X,,,,$,,,
54,08/08/2016,TL0808L1,SEC,D,N,N,9.5,0,0,1,0,OPF,none,none,0,cwd,2,UNK,Y,unk,,N,N,,4,X,,,,$,,,
54,08/08/2016,TL0808L1,SED,D,Y,Y,10.5,0,0,1,0,MPB,partial,none,0,cwd,2,UNK,Y,unk,,N,N,,10,X,,,,$,,,
55,08/09/2016,TL0809L1,cwd,D,Y,,11.5,,,,0,MPB,,,,cwd,2,UNK,Y,unk,,N,N,7.5+,,X,,,,,,,
24,07/11/2016,EF0711L2,cwd,D,O,,12.5,,,,0,OPF,,,,cwd,2,UNK ,Y,unk,,N,N,2+,,X,,,,,,,
24,07/11/2016,EF0711L2,cwd,D,Y,,18.0,,,,0,MPB,,,,cwd,2,UNK ,Y,unk,,N,N,4.5+,,X,,,,,,,
1,06/29/2016,CEC0629M1,cwd,D,NC,,14.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,7,,X,,,,,,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,10.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1.75,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,8.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,4.5,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,9.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1.5,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,10.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,7.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,9.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,0.5,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,9.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,9.0,,,,99,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1.5,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,11.5,,,,96,OPF,,,,cwd,2,Y,Y,prefire,,N,N,4,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,10.5,,,,95,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,7.5,,,,90,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2.5,,X,,,,,*,,
2,06/30/2016,CEC0630H1,cwd,D,NC,,11.0,,,,98,OPF,,,,cwd,1,Y,Y,prefire,,N,N,3,,X,,,,,*,,
3,07/01/2016,CEC0701L1,cwd,D,N ,,7.5,,,,30,,,,,cwd,2,Y,Y,prefire,,N,N,4+,,X,,,,,,,
3,07/01/2016,CEC0701L1,cwd,D,O,,9.5,,,,1,OPF,,,,cwd,1,Y,Y,prefire,,N,N,8+,,X,,,,,,,
3,07/01/2016,CEC0701L1,cwd,D,Y,,12.0,,,,60,MPB,,,,cwd,1,Y,Y,prefire,,N,N,10.5,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,O,,17.5,,,,45,OPF,,,,cwd,2,Y,Y,prefire,,N,N,3,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,N,,8.5,,,,80,OPF,,,,cwd,1,Y,Y,prefire,,N,N,7,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,O,,10.0,,,,95,OPF,,,,cwd,1,Y,Y,prefire,,N,N,2,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,O,,15.5,,,,55,OPF,,,,cwd,1,Y,Y,prefire,,N,N,7.5,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,O,,10.5,,,,45,OPF,,,,cwd,1,Y,Y,prefire,,N,N,2+,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,O,,8.0,,,,15,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5+,,X,,,,,,,
4,07/02/2016,CEC0702M1,cwd,D,UNK,,8.0,,,,60,UNK,,,,cwd,1,Y,Y,prefire,,N,N,3+,,X,,,,,,,
5,07/02/2016,CEC0702H1,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,NC,,13.0,,,,95,OPF,,,,cwd,3,Y,Y,prefire,,N,N,5+,,X,,#,,,,,
6,07/03/2016,CEC0703M1,cwd,D,N,,10.0,,,,70,OPF,,,,cwd,3,Y,Y,prefire,,N,N,1,,X,,#,,,,,
6,07/03/2016,CEC0703M1,cwd,D,N,,8.0,,,,40,OPF,,,,cwd,2,Y,Y,prefire,,N,N,4.5,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,O,,8.0,,,,80,OPF,,,,cwd,2,Y,Y,prefire,,N,N,4,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,NC,,8.0,,,,90,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,N,,9.0,,,,85,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,N,,8.0,,,,30,OPF,,,,cwd,1,Y,Y,prefire,,N,N,4+,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,O,,9.0,,,,60,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5,,X,,,,,,,
6,07/03/2016,CEC0703M1,cwd,D,O,,10.0,,,,50,OPF,,,,cwd,1,Y,Y,prefire,,N,N,6+,,X,,,,,,,
7,07/05/2016,CEC0705H1,cwd,D,NC,,8.5,,,,95,OPF,,,,cwd,3,Y,Y,prefire,,N,N,4+,,X,,#,,,,,
7,07/05/2016,CEC0705H1,cwd,D,N,,10.0,,,,88,OPF,,,,cwd,3,Y,Y,prefire,,N,N,4,,X,,#,,,,,
7,07/05/2016,CEC0705H1,cwd,D,Y,,16.0,,,,100,MPB,,,,cwd,1,Y,Y,prefire,,N,N,9,,X,,,,,,,
8,07/05/2016,CEC0705H2,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,,,
8,07/05/2016,CEC0705H2,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,,,,
8,07/05/2016,CEC0705H2,cwd,D,NC,,9.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,,,
8,07/05/2016,CEC0705H2,cwd,D,NC,,13.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5,,X,,,,,,,
